locus_tag	ftype	length_bp	gene	EC_number	COG	product
AJKAJODB_02776	CDS	921				hypothetical protein
AJKAJODB_02777	CDS	384				hypothetical protein
AJKAJODB_02778	CDS	774				hypothetical protein
AJKAJODB_02779	CDS	747				hypothetical protein
AJKAJODB_02780	CDS	423				hypothetical protein
AJKAJODB_02781	CDS	309				hypothetical protein
AJKAJODB_02782	CDS	318				hypothetical protein
AJKAJODB_02783	CDS	723				IS3 family transposase ISHahy4
AJKAJODB_02784	CDS	276				hypothetical protein
AJKAJODB_02785	CDS	264				hypothetical protein
AJKAJODB_02786	CDS	279				IS3 family transposase ISBce13
AJKAJODB_02787	CDS	192				hypothetical protein
AJKAJODB_02788	CDS	723				IS3 family transposase ISHahy4
AJKAJODB_02789	CDS	318				hypothetical protein
AJKAJODB_02790	CDS	723				IS3 family transposase ISHahy4
AJKAJODB_02791	CDS	318				hypothetical protein
AJKAJODB_02792	CDS	369				IS3 family transposase ISBce13
AJKAJODB_02793	CDS	2034				hypothetical protein
AJKAJODB_02794	CDS	1884	uvrD	3.6.4.12	COG0210	DNA helicase II
AJKAJODB_02795	CDS	1464				hypothetical protein
AJKAJODB_02796	CDS	414				hypothetical protein
AJKAJODB_02797	CDS	1548				hypothetical protein
AJKAJODB_02798	CDS	759				IS21 family transposase IS643
AJKAJODB_02799	CDS	525				hypothetical protein
AJKAJODB_02800	CDS	249				hypothetical protein
AJKAJODB_02801	CDS	1065				hypothetical protein
AJKAJODB_02802	CDS	309				hypothetical protein
AJKAJODB_02803	CDS	318				hypothetical protein
AJKAJODB_02804	CDS	267				hypothetical protein
AJKAJODB_02805	CDS	252				hypothetical protein
AJKAJODB_02806	CDS	1059				hypothetical protein
AJKAJODB_02807	CDS	1443				hypothetical protein
AJKAJODB_02808	CDS	381				hypothetical protein
AJKAJODB_02809	CDS	261				hypothetical protein
AJKAJODB_02810	CDS	261				hypothetical protein
AJKAJODB_02811	CDS	195	xis			ICEBs1 excisionase
AJKAJODB_02812	CDS	384	immR		COG1396	HTH-type transcriptional regulator ImmR
AJKAJODB_02813	CDS	510	immA	3.4.-.-	COG2856	Metallopeptidase ImmA
AJKAJODB_02814	CDS	1107	xerC_5			Tyrosine recombinase XerC
AJKAJODB_02815	tRNA	84				tRNA-Leu(gag)
AJKAJODB_02816	tRNA	83				tRNA-Leu(tag)
AJKAJODB_02817	tRNA	76				tRNA-Lys(ttt)
AJKAJODB_02818	tRNA	75				tRNA-Gln(ttg)
AJKAJODB_02819	tRNA	72				tRNA-Glu(ttc)
AJKAJODB_02820	tRNA	91				tRNA-Ser(gct)
AJKAJODB_02821	tRNA	75				tRNA-Asn(gtt)
AJKAJODB_02822	CDS	453				Protein SprT-like protein
AJKAJODB_02823	CDS	2160	yhgF		COG2183	Protein YhgF
AJKAJODB_02824	CDS	444				hypothetical protein
AJKAJODB_02825	CDS	441				hypothetical protein
AJKAJODB_02826	CDS	162				hypothetical protein
AJKAJODB_02827	CDS	183				hypothetical protein
AJKAJODB_02828	CDS	600	rsbX	3.1.3.3		Phosphoserine phosphatase RsbX
AJKAJODB_02829	CDS	789	sigB		COG1191	RNA polymerase sigma-B factor
AJKAJODB_02830	CDS	483	rsbW	2.7.11.1	COG2172	Serine-protein kinase RsbW
AJKAJODB_02831	CDS	330	rsbV		COG1366	Anti-sigma-B factor antagonist
AJKAJODB_02832	CDS	1008	rsbU	3.1.3.3	COG2208	Phosphoserine phosphatase RsbU
AJKAJODB_02833	CDS	402	rsbT	2.7.11.1	COG2172	Serine/threonine-protein kinase RsbT
AJKAJODB_02834	CDS	366	rsbS		COG1366	RsbT antagonist protein RsbS
AJKAJODB_02835	CDS	822	rsbRA		COG1366	RsbT co-antagonist protein RsbRA
AJKAJODB_02836	CDS	351	ndoA	3.1.27.-	COG2337	Endoribonuclease EndoA
AJKAJODB_02837	CDS	282	ndoAI		COG0864	Antitoxin EndoAI
AJKAJODB_02838	CDS	1170	alr	5.1.1.1		Alanine racemase
AJKAJODB_02839	CDS	1122	ydcC		COG2834	Sporulation protein YdcC
AJKAJODB_02840	CDS	366	acpS	2.7.8.7	COG0736	Holo-[acyl-carrier-protein] synthase
AJKAJODB_02841	CDS	600	glpG	3.4.21.105		Rhomboid protease GlpG
AJKAJODB_02842	CDS	1482				hypothetical protein
AJKAJODB_02843	CDS	480				hypothetical protein
AJKAJODB_02844	CDS	1485	cshA	3.6.4.13	COG0513	DEAD-box ATP-dependent RNA helicase CshA
AJKAJODB_02845	CDS	1446	murF	6.3.2.10	COG0770	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
AJKAJODB_02846	CDS	1086	ddl	6.3.2.4		D-alanine--D-alanine ligase
AJKAJODB_02847	CDS	321	ydbP		COG0526	Thioredoxin-like protein YdbP
AJKAJODB_02848	CDS	873	mneS_2		COG0053	Manganese efflux system protein MneS
AJKAJODB_02849	CDS	165				hypothetical protein
AJKAJODB_02850	CDS	147				hypothetical protein
AJKAJODB_02851	CDS	1146	ydbM	1.3.99.-		Putative acyl-CoA dehydrogenase YdbM
AJKAJODB_02852	CDS	336				hypothetical protein
AJKAJODB_02853	CDS	768				hypothetical protein
AJKAJODB_02854	CDS	927	bcrA_2			Bacitracin transport ATP-binding protein BcrA
AJKAJODB_02855	CDS	1053				hypothetical protein
AJKAJODB_02856	CDS	1266	dctA		COG1301	C4-dicarboxylate transport protein
AJKAJODB_02857	CDS	681	dcuR_2		COG4565	Transcriptional regulatory protein DcuR
AJKAJODB_02858	CDS	1608	dcuS_2	2.7.13.3	COG3290	Sensor histidine kinase DcuS
AJKAJODB_02859	CDS	1053	dctP		COG1638	C4-dicarboxylate-binding periplasmic protein DctP
AJKAJODB_02860	CDS	822	ydbD_2	1.11.1.6	COG3546	putative manganese catalase
AJKAJODB_02861	CDS	360				hypothetical protein
AJKAJODB_02862	CDS	342				hypothetical protein
AJKAJODB_02863	CDS	372	gsiB		COG3729	Glucose starvation-inducible protein B
AJKAJODB_02864	CDS	819				hypothetical protein
AJKAJODB_02865	CDS	453				hypothetical protein
AJKAJODB_02866	CDS	258				hypothetical protein
AJKAJODB_02867	CDS	1278	mntH_1		COG1914	Divalent metal cation transporter MntH
AJKAJODB_02868	CDS	267				hypothetical protein
AJKAJODB_02869	CDS	216				hypothetical protein
AJKAJODB_02870	CDS	975	sdpB_1			Sporulation-delaying protein SdpB
AJKAJODB_02871	CDS	594				hypothetical protein
AJKAJODB_02872	CDS	366				hypothetical protein
AJKAJODB_02873	CDS	1725	ydaP		COG0028	Putative thiamine pyrophosphate-containing protein YdaP
AJKAJODB_02874	CDS	450	rppH	3.6.1.-		RNA pyrophosphohydrolase
AJKAJODB_02875	CDS	2184	topB	5.6.2.1	COG0550	DNA topoisomerase 3
AJKAJODB_02876	CDS	435	lrpC_2		COG1522	HTH-type transcriptional regulator LrpC
AJKAJODB_02877	CDS	291				hypothetical protein
AJKAJODB_02878	CDS	810	amj			Lipid II flippase Amj
AJKAJODB_02879	CDS	423	ydaG		COG3871	General stress protein 26
AJKAJODB_02880	CDS	552	ydaF	2.3.1.-	COG1670	Putative ribosomal N-acetyltransferase YdaF
AJKAJODB_02881	CDS	504	ydaE	5.3.1.15	COG3822	putative D-lyxose ketol-isomerase
AJKAJODB_02882	CDS	861	ydaD_3	1.-.-.-		General stress protein 39
AJKAJODB_02883	CDS	597	COQ5_4	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
AJKAJODB_02884	CDS	1512	lcfB_2	6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
AJKAJODB_02885	CDS	2085	mtlR			Transcriptional regulator MtlR
AJKAJODB_02886	CDS	903	ydhF	1.-.-.-	COG4989	Oxidoreductase YdhF
AJKAJODB_02887	CDS	2007	mrdA	3.4.16.4		Peptidoglycan D,D-transpeptidase MrdA
AJKAJODB_02888	CDS	288				hypothetical protein
AJKAJODB_02889	CDS	246				hypothetical protein
AJKAJODB_02890	CDS	642	lipC_2	3.-.-.-	COG2755	Spore germination lipase LipC
AJKAJODB_02891	CDS	756	kipR		COG1414	HTH-type transcriptional regulator KipR
AJKAJODB_02892	CDS	1008	pxpC	3.5.2.9	COG1984	5-oxoprolinase subunit C
AJKAJODB_02893	CDS	723	pxpB	3.5.2.9	COG2049	5-oxoprolinase subunit B
AJKAJODB_02894	CDS	792		4.2.1.-	COG4336	Putative hydro-lyase
AJKAJODB_02895	CDS	1215	mntH_2			Divalent metal cation transporter MntH
AJKAJODB_02896	CDS	774	pxpA	3.5.2.9	COG1540	5-oxoprolinase subunit A
AJKAJODB_02897	CDS	750	ycsE	3.1.3.104		5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YcsE
AJKAJODB_02898	CDS	165				hypothetical protein
AJKAJODB_02899	CDS	393	fabZ_1	4.2.1.59		3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ
AJKAJODB_02900	CDS	147				hypothetical protein
AJKAJODB_02901	CDS	426	sipU	3.4.21.89	COG0681	Signal peptidase I U
AJKAJODB_02902	CDS	243				hypothetical protein
AJKAJODB_02903	CDS	1059	dmlA	1.1.1.83	COG0473	D-malate dehydrogenase [decarboxylating]
AJKAJODB_02904	CDS	1122	mtlD	1.1.1.17	COG0246	Mannitol-1-phosphate 5-dehydrogenase
AJKAJODB_02905	CDS	432	mtlF		COG2213	Mannitol-specific phosphotransferase enzyme IIA component
AJKAJODB_02906	CDS	1437	mtlA			PTS system mannitol-specific EIICB component
AJKAJODB_02907	CDS	354	ycnL			putative protein YcnL
AJKAJODB_02908	CDS	573	ycnK		COG1349	HTH-type transcriptional repressor YcnK
AJKAJODB_02909	CDS	1626	ycnJ		COG1276	Copper transport protein YcnJ
AJKAJODB_02910	CDS	615	ycnI		COG4549	putative protein YcnI
AJKAJODB_02911	CDS	786	gdh	1.1.1.47	COG1028	Glucose 1-dehydrogenase
AJKAJODB_02912	CDS	864	glcU		COG4975	Glucose uptake protein GlcU
AJKAJODB_02913	CDS	1389	gabD	1.2.1.79	COG1012	Succinate-semialdehyde dehydrogenase [NADP(+)]
AJKAJODB_02914	CDS	1311	davT	2.6.1.48	COG0160	5-aminovalerate aminotransferase DavT
AJKAJODB_02915	CDS	1440	gabR_2		COG1167	HTH-type transcriptional regulatory protein GabR
AJKAJODB_02916	CDS	315				hypothetical protein
AJKAJODB_02917	CDS	288	ycnE	1.-.-.-	COG1359	Putative monooxygenase YcnE
AJKAJODB_02918	CDS	750	nfrA2	1.5.1.39	COG0778	FMN reductase [NAD(P)H]
AJKAJODB_02919	CDS	879				hypothetical protein
AJKAJODB_02920	CDS	1419	emrY_1			putative multidrug resistance protein EmrY
AJKAJODB_02921	CDS	933				hypothetical protein
AJKAJODB_02922	CDS	954	yclQ		COG4607	Petrobactin-binding protein YclQ
AJKAJODB_02923	CDS	759	yclP	7.2.2.-	COG4604	Petrobactin import ATP-binding protein YclP
AJKAJODB_02924	CDS	948	yclO		COG4605	Petrobactin import system permease protein YclO
AJKAJODB_02925	CDS	951	yclN		COG4606	Petrobactin import system permease protein YclN
AJKAJODB_02926	CDS	1365	yclM	2.7.2.4	COG0527	Aspartokinase 3
AJKAJODB_02927	CDS	114				hypothetical protein
AJKAJODB_02928	CDS	123	phrC			Phosphatase RapC inhibitor
AJKAJODB_02929	CDS	1149	rapF_1	3.1.-.-	COG0457	Response regulator aspartate phosphatase F
AJKAJODB_02930	CDS	1419	rcsC_1	2.7.13.3		Sensor histidine kinase RcsC
AJKAJODB_02931	CDS	870	rssB_2			Regulator of RpoS
AJKAJODB_02932	CDS	1461				hypothetical protein
AJKAJODB_02933	CDS	681			COG1136	putative ABC transporter ATP-binding protein
AJKAJODB_02934	CDS	1122	yndE			Spore germination protein YndE
AJKAJODB_02935	CDS	1224	gerBC_2			Spore germination protein B3
AJKAJODB_02936	CDS	1635	gerBA_1			Spore germination protein B1
AJKAJODB_02937	CDS	222				hypothetical protein
AJKAJODB_02938	CDS	1755				hypothetical protein
AJKAJODB_02939	CDS	1479	dtpT		COG3104	Di-/tripeptide transporter
AJKAJODB_02940	CDS	846	pip	3.4.11.5		Proline iminopeptidase
AJKAJODB_02941	CDS	270				hypothetical protein
AJKAJODB_02942	CDS	228	bsdD			Protein BsdD
AJKAJODB_02943	CDS	1422	bsdC	4.1.1.61	COG0043	Phenolic acid decarboxylase
AJKAJODB_02944	CDS	615	bsdB	2.5.1.129	COG0163	putative UbiX-like flavin prenyltransferase
AJKAJODB_02945	CDS	873	benM			HTH-type transcriptional regulator BenM
AJKAJODB_02946	CDS	807	tcyA		COG0834	L-cystine-binding protein TcyA
AJKAJODB_02947	CDS	705	tcyB		COG0765	L-cystine transport system permease protein TcyB
AJKAJODB_02948	CDS	744	tcyC	3.6.3.-	COG1126	L-cystine import ATP-binding protein TcyC
AJKAJODB_02949	CDS	648				hypothetical protein
AJKAJODB_02950	CDS	675	sfp	2.7.8.7	COG2091	4'-phosphopantetheinyl transferase Sfp
AJKAJODB_02951	CDS	1335	gabR_3		COG1167	HTH-type transcriptional regulatory protein GabR
AJKAJODB_02952	CDS	939				hypothetical protein
AJKAJODB_02953	CDS	558				hypothetical protein
AJKAJODB_02954	CDS	1227				hypothetical protein
AJKAJODB_02955	CDS	729	srfAD	3.1.2.-	COG3208	Surfactin synthase thioesterase subunit
AJKAJODB_02956	CDS	3828	srfAC		COG3319	Surfactin synthase subunit 3
AJKAJODB_02957	CDS	3003	srfAB			Surfactin synthase subunit 2
AJKAJODB_02958	CDS	309				hypothetical protein
AJKAJODB_02959	CDS	375				hypothetical protein
AJKAJODB_02960	CDS	225				hypothetical protein
AJKAJODB_02961	CDS	615				hypothetical protein
AJKAJODB_02962	CDS	261				hypothetical protein
AJKAJODB_02963	CDS	318				hypothetical protein
AJKAJODB_02964	CDS	150				hypothetical protein
AJKAJODB_02965	CDS	153				hypothetical protein
AJKAJODB_02966	CDS	711				hypothetical protein
AJKAJODB_02967	CDS	873				hypothetical protein
AJKAJODB_02968	CDS	3003	srfAA		COG0318	Surfactin synthase subunit 1
AJKAJODB_02969	tRNA	73				tRNA-Arg(cct)
AJKAJODB_02970	CDS	546	xerC_6			Tyrosine recombinase XerC
AJKAJODB_02971	CDS	231				hypothetical protein
AJKAJODB_02972	CDS	1764	ggt	3.4.19.13	COG0405	Glutathione hydrolase proenzyme
AJKAJODB_02973	CDS	858	yofA		COG0583	HTH-type transcriptional regulator YofA
AJKAJODB_02974	CDS	990	adhT	1.1.1.1		Alcohol dehydrogenase
AJKAJODB_02975	CDS	1482	gltB	1.4.1.13	COG0493	Glutamate synthase [NADPH] small chain
AJKAJODB_02976	CDS	4563	gltA	1.4.1.13	COG0067	Glutamate synthase [NADPH] large chain
AJKAJODB_02977	CDS	903	gltC_2			HTH-type transcriptional regulator GltC
AJKAJODB_02978	CDS	747	proB_2	2.7.2.11	COG0263	Glutamate 5-kinase 1
AJKAJODB_02979	CDS	477	proC_4	1.5.1.2	COG0345	Pyrroline-5-carboxylate reductase
AJKAJODB_02980	CDS	300	proC_5	1.5.1.2		Pyrroline-5-carboxylate reductase
AJKAJODB_02981	CDS	372	rtp			Replication termination protein
AJKAJODB_02982	CDS	717	ucpA	1.-.-.-		Oxidoreductase UcpA
AJKAJODB_02983	CDS	309				hypothetical protein
AJKAJODB_02984	CDS	771				hypothetical protein
AJKAJODB_02985	CDS	534				IS1595 family transposase ISSpgl1
AJKAJODB_02986	CDS	993				hypothetical protein
AJKAJODB_02987	CDS	747				hypothetical protein
AJKAJODB_02988	CDS	939	lnrL_2	3.6.3.-	COG1131	Linearmycin resistance ATP-binding protein LnrL
AJKAJODB_02989	CDS	552	slyA_2			Transcriptional regulator SlyA
AJKAJODB_02990	CDS	1242	yoaB		COG0477	Putative transporter YoaB
AJKAJODB_02991	CDS	264	bofA			Sigma-K factor-processing regulatory protein BofA
AJKAJODB_02992	CDS	225				hypothetical protein
AJKAJODB_02993	CDS	597	recR		COG0353	Recombination protein RecR
AJKAJODB_02994	CDS	324			COG0718	Nucleoid-associated protein
AJKAJODB_02995	CDS	1692				hypothetical protein
AJKAJODB_02996	CDS	486	tadA_2	3.5.4.33	COG0590	tRNA-specific adenosine deaminase
AJKAJODB_02997	CDS	546	vibB	3.3.2.1	COG1535	Vibriobactin-specific isochorismatase
AJKAJODB_02998	CDS	1284	sleL	3.2.1.-	COG3858	Cortical fragment-lytic enzyme
AJKAJODB_02999	CDS	624	dgk	2.7.1.113	COG1428	Deoxyguanosine kinase
AJKAJODB_03000	CDS	654	dck	2.7.1.74	COG1428	Deoxyadenosine/deoxycytidine kinase
AJKAJODB_03001	tRNA	93				tRNA-Ser(tga)
AJKAJODB_03002	CDS	1278	serS	6.1.1.11	COG0172	Serine--tRNA ligase
AJKAJODB_03003	CDS	591	pdxT	4.3.3.6	COG0311	Pyridoxal 5'-phosphate synthase subunit PdxT
AJKAJODB_03004	CDS	885	pdxS	4.3.3.6	COG0214	Pyridoxal 5'-phosphate synthase subunit PdxS
AJKAJODB_03005	CDS	1332	dacA	3.4.16.4	COG1686	D-alanyl-D-alanine carboxypeptidase DacA
AJKAJODB_03006	CDS	1467	guaB	1.1.1.205	COG0516	Inosine-5'-monophosphate dehydrogenase
AJKAJODB_03007	CDS	948				hypothetical protein
AJKAJODB_03008	CDS	231				hypothetical protein
AJKAJODB_03009	CDS	192				hypothetical protein
AJKAJODB_03010	CDS	216				hypothetical protein
AJKAJODB_03011	CDS	144				hypothetical protein
AJKAJODB_03012	CDS	144				hypothetical protein
AJKAJODB_03013	CDS	363				hypothetical protein
AJKAJODB_03014	CDS	738				hypothetical protein
AJKAJODB_03015	CDS	804				hypothetical protein
AJKAJODB_03016	CDS	1209				hypothetical protein
AJKAJODB_03017	CDS	381				hypothetical protein
AJKAJODB_03018	CDS	363				hypothetical protein
AJKAJODB_03019	CDS	201				hypothetical protein
AJKAJODB_03020	CDS	2337				hypothetical protein
AJKAJODB_03021	CDS	213				hypothetical protein
AJKAJODB_03022	CDS	489				hypothetical protein
AJKAJODB_03023	CDS	285				hypothetical protein
AJKAJODB_03024	CDS	300				hypothetical protein
AJKAJODB_03025	CDS	1173				hypothetical protein
AJKAJODB_03026	CDS	519				hypothetical protein
AJKAJODB_03027	CDS	486				hypothetical protein
AJKAJODB_03028	CDS	135				hypothetical protein
AJKAJODB_03029	CDS	1107	rapA_3	3.1.-.-	COG0457	Response regulator aspartate phosphatase A
AJKAJODB_03030	CDS	1176				hypothetical protein
AJKAJODB_03031	CDS	405				hypothetical protein
AJKAJODB_03032	CDS	129				hypothetical protein
AJKAJODB_03033	CDS	273				hypothetical protein
AJKAJODB_03034	CDS	390				hypothetical protein
AJKAJODB_03035	CDS	627				hypothetical protein
AJKAJODB_03036	CDS	618				hypothetical protein
AJKAJODB_03037	CDS	336				hypothetical protein
AJKAJODB_03038	CDS	1266	umuC		COG0389	Protein UmuC
AJKAJODB_03039	CDS	333				hypothetical protein
AJKAJODB_03040	CDS	642				hypothetical protein
AJKAJODB_03041	CDS	159				hypothetical protein
AJKAJODB_03042	CDS	453				hypothetical protein
AJKAJODB_03043	CDS	291				hypothetical protein
AJKAJODB_03044	CDS	255				hypothetical protein
AJKAJODB_03045	CDS	159				hypothetical protein
AJKAJODB_03046	CDS	489				hypothetical protein
AJKAJODB_03047	CDS	243				hypothetical protein
AJKAJODB_03048	CDS	501				hypothetical protein
AJKAJODB_03049	CDS	252				hypothetical protein
AJKAJODB_03050	CDS	105				hypothetical protein
AJKAJODB_03051	CDS	273				hypothetical protein
AJKAJODB_03052	CDS	438				hypothetical protein
AJKAJODB_03053	CDS	540				hypothetical protein
AJKAJODB_03054	CDS	516				hypothetical protein
AJKAJODB_03055	CDS	171				hypothetical protein
AJKAJODB_03056	CDS	378				hypothetical protein
AJKAJODB_03057	CDS	132				hypothetical protein
AJKAJODB_03058	CDS	426				hypothetical protein
AJKAJODB_03059	CDS	207				hypothetical protein
AJKAJODB_03060	CDS	486				hypothetical protein
AJKAJODB_03061	CDS	1734				hypothetical protein
AJKAJODB_03062	CDS	207				hypothetical protein
AJKAJODB_03063	CDS	1227				hypothetical protein
AJKAJODB_03064	CDS	597				hypothetical protein
AJKAJODB_03065	CDS	1209				hypothetical protein
AJKAJODB_03066	CDS	384				hypothetical protein
AJKAJODB_03067	CDS	294				hypothetical protein
AJKAJODB_03068	CDS	327				hypothetical protein
AJKAJODB_03069	CDS	393				hypothetical protein
AJKAJODB_03070	CDS	408				hypothetical protein
AJKAJODB_03071	CDS	585				hypothetical protein
AJKAJODB_03072	CDS	363				hypothetical protein
AJKAJODB_03073	CDS	183				hypothetical protein
AJKAJODB_03074	CDS	3741				hypothetical protein
AJKAJODB_03075	CDS	834				hypothetical protein
AJKAJODB_03076	CDS	1875				hypothetical protein
AJKAJODB_03077	CDS	195	csfB			Anti-sigma-G factor Gin
AJKAJODB_03078	CDS	615				hypothetical protein
AJKAJODB_03079	CDS	1161				TelA-like protein
AJKAJODB_03080	CDS	1443	speA_2	4.1.1.19	COG1982	Arginine decarboxylase
AJKAJODB_03081	CDS	639	tmk	2.7.4.9		Thymidylate kinase
AJKAJODB_03082	CDS	330	darA		COG3870	Cyclic di-AMP receptor A
AJKAJODB_03083	CDS	441				hypothetical protein
AJKAJODB_03084	CDS	990				hypothetical protein
AJKAJODB_03085	CDS	828				hypothetical protein
AJKAJODB_03086	CDS	360	yabA		COG4467	Initiation-control protein YabA
AJKAJODB_03087	CDS	744	yfiC	2.1.1.223		tRNA1(Val) (adenine(37)-N6)-methyltransferase
AJKAJODB_03088	CDS	300				hypothetical protein
AJKAJODB_03089	CDS	879	rsmI	2.1.1.198	COG0313	Ribosomal RNA small subunit methyltransferase I
AJKAJODB_03090	CDS	285	abrB		COG2002	Transition state regulatory protein AbrB
AJKAJODB_03091	CDS	1995	metG	6.1.1.10		Methionine--tRNA ligase
AJKAJODB_03092	CDS	768	ycfH	3.1.-.-	COG0084	putative metal-dependent hydrolase YcfH
AJKAJODB_03093	CDS	1314				hypothetical protein
AJKAJODB_03094	CDS	561	rnmV_2	3.1.26.8	COG1658	Ribonuclease M5
AJKAJODB_03095	CDS	879	rsmA	2.1.1.182	COG0030	Ribosomal RNA small subunit methyltransferase A
AJKAJODB_03096	CDS	891	yabG	3.4.-.-		Sporulation-specific protease YabG
AJKAJODB_03097	CDS	261	veg		COG4466	Protein Veg
AJKAJODB_03098	CDS	186				hypothetical protein
AJKAJODB_03099	CDS	870	ispE	2.7.1.148	COG1947	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase
AJKAJODB_03100	CDS	858	purR_2		COG0503	Pur operon repressor
AJKAJODB_03101	CDS	378	yabJ	3.5.99.10	COG0251	2-iminobutanoate/2-iminopropanoate deaminase
AJKAJODB_03102	CDS	294	spoVG		COG2088	Putative septation protein SpoVG
AJKAJODB_03103	CDS	1371	glmU			Bifunctional protein GlmU
AJKAJODB_03104	CDS	954	prs	2.7.6.1	COG0462	Ribose-phosphate pyrophosphokinase
AJKAJODB_03105	CDS	615	ctc		COG1825	General stress protein CTC
AJKAJODB_03106	CDS	567	pth	3.1.1.29	COG0193	Peptidyl-tRNA hydrolase
AJKAJODB_03107	CDS	231	fin			Anti-sigma-F factor Fin
AJKAJODB_03108	CDS	3534	mfd	3.6.4.-		Transcription-repair-coupling factor
AJKAJODB_03109	CDS	537	spoVT		COG2002	Stage V sporulation protein T
AJKAJODB_03110	CDS	1599	murJ_1		COG2244	Lipid II flippase MurJ
AJKAJODB_03111	CDS	1470				hypothetical protein
AJKAJODB_03112	CDS	261			COG1188	putative protein
AJKAJODB_03113	CDS	303	yabP			Spore protein YabP
AJKAJODB_03114	CDS	636	yabQ			Spore protein YabQ
AJKAJODB_03115	CDS	378	divIC		COG2919	Cell division protein DivIC
AJKAJODB_03116	CDS	387	pnp_2	2.7.7.8		Polyribonucleotide nucleotidyltransferase
AJKAJODB_03117	tRNA	77				tRNA-Met(cat)
AJKAJODB_03118	tRNA	76				tRNA-Glu(ttc)
AJKAJODB_03119	CDS	2484	spoIIE	3.1.3.16	COG2208	Stage II sporulation protein E
AJKAJODB_03120	CDS	738				hypothetical protein
AJKAJODB_03121	CDS	1017	yabT	2.7.11.1	COG0515	putative serine/threonine-protein kinase YabT
AJKAJODB_03122	CDS	1419	tilS	6.3.4.19	COG0037	tRNA(Ile)-lysidine synthase
AJKAJODB_03123	CDS	543	hpt	2.4.2.8		Hypoxanthine-guanine phosphoribosyltransferase
AJKAJODB_03124	CDS	1914	ftsH	3.4.24.-	COG0465	ATP-dependent zinc metalloprotease FtsH
AJKAJODB_03125	CDS	777	coaX	2.7.1.33	COG1521	Type III pantothenate kinase
AJKAJODB_03126	CDS	876	hslO		COG1281	33 kDa chaperonin
AJKAJODB_03127	CDS	894	prsA2	5.2.1.8	COG0760	Foldase protein PrsA 2
AJKAJODB_03128	CDS	927	cysK_1	2.5.1.47	COG0031	Cysteine synthase
AJKAJODB_03129	CDS	1413	pabB	2.6.1.85	COG0147	Aminodeoxychorismate synthase component 1
AJKAJODB_03130	CDS	576	pabA	2.6.1.85	COG0512	Aminodeoxychorismate/anthranilate synthase component 2
AJKAJODB_03131	CDS	882	pabC	4.1.3.38	COG0115	Aminodeoxychorismate lyase
AJKAJODB_03132	CDS	858	folP	2.5.1.15		Dihydropteroate synthase
AJKAJODB_03133	CDS	363	folB	4.1.2.25	COG1539	Dihydroneopterin aldolase
AJKAJODB_03134	CDS	504				hypothetical protein
AJKAJODB_03135	CDS	210				hypothetical protein
AJKAJODB_03136	CDS	1002	dusB	1.3.1.-	COG0042	tRNA-dihydrouridine synthase B
AJKAJODB_03137	CDS	1500	lysS	6.1.1.6		Lysine--tRNA ligase
AJKAJODB_03138	CDS	735				hypothetical protein
AJKAJODB_03139	CDS	1893				hypothetical protein
AJKAJODB_03140	CDS	1260	yjeH_2		COG0531	L-methionine/branched-chain amino acid exporter YjeH
